nr_registro,marca_comercial,formulacao,ingrediente_ativo,titular_de_registro,classe,modo_de_acao,cultura,praga_nome_cientifico,praga_nome_comum,empresa_pais_tipo,classe_toxicologica,classe_ambiental,organicos,situacao
54125,Apure 500 WG ,WG - Grânulos Dispersíveis em Água,pimetrozina (piridina azometina) (500 g/kg),CROPCHEM LTDA - PORTO ALEGRE,Inseticida,,ROSA,Capitophorus rosarum,Pulgão-verde;  Pulgão-verde-da-roseira," (Jiangsu Corechem Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Coromandel International Limited.- Escritório<ÍNDIA>FORMULADOR) +  (Jiangsu Good Harvest - Weien Agrochemical Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (GSP Crop Science Limited - Ahmedabad 1<ÍNDIA>FORMULADOR) +  (Hemani Industries Limited - Unit  II - Ankleshwar <ÍNDIA>FORMULADOR) +  (Nanjing Huazhou Pharmaceutical Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Wasion Crop Science and Technology Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Pouco Perigoso ao Meio Ambiente,NAO,True
35221,Randell 648 SL,SL - Concentrado Solúvel,glifosato-sal de isopropilamina (glicina substituída) (648 g/L),FUHUA BRASIL COMERCIO DE PRODUTOS QUIMICOS LTDA.,Herbicida,,UVA,Brachiaria decumbens,braquiária; braquiária-decumbens; capim-braquiária," (Jiangsu Good Harvest - Weien Agrochemical Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Prentiss Química Ltda. - Campo Largo/PR<BRASIL>FORMULADOR) +  (Sichuan Leshan Fuhua Tongda Agro-Chemical Technology Co Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (DKBR Trading S.A.  - Londrina<BRASIL>IMPORTADOR) +  (DKBR Trading S.A.  Cuiaba<BRASIL>IMPORTADOR) +  (DKBR Trading S.A. - São Paulo/SP<BRASIL>IMPORTADOR) +  (Fiagril Ltda.  Lucas do Rio Verde/MT<BRASIL>IMPORTADOR) +  (Copalliance S.A. - Campinas<BRASIL>IMPORTADOR) +  (Nutrien Soluções Agrícolas Ltda.  São Paulo/SP<BRASIL>IMPORTADOR) +  (Nutrien Soluções Agrícolas Ltda.  Itapetininga/SP<BRASIL>IMPORTADOR) +  (Ouro Fino Química S.A. - Uberaba<BRASIL>FORMULADOR) +  (Agrilean Inputs S.A. - Barueri/SP<BRASIL>IMPORTADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
1319,Kasan Max 750 WG,WG - Grânulos Dispersíveis em Água,mancozebe (alquilenobis(ditiocarbamato)) (750 g/kg),CROPCHEM LTDA - PORTO ALEGRE,Acaricida/Fungicida,Contato/Protetor,UVA,Plasmopara viticola,Mofo;  Míldio," (Nortox S.A. - Arapongas<BRASIL>FORMULADOR) +  (Coromandel International Limited. - Unit I - Sarigam<ÍNDIA>FORMULADOR) +  (Jiangsu Corechem Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Wasion Crop Science and Technology Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Limin Chemical Co.,Ltd (Unidade II)<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Indofil Industries Limited  Planta Azad Nagar - Thane<ÍNDIA>FORMULADOR) +  (Indofil Industries Limited  Unidade 1 - Dahej<ÍNDIA>FORMULADOR) +  (Fiagril Ltda.  Lucas do Rio Verde/MT<BRASIL>IMPORTADOR) +  (Indofil Industries do Brasil Ltda.<BRASIL>IMPORTADOR) +  (Belagricola Comercio e Representações de Produtos Agricolas S.A. <BRASIL>IMPORTADOR) +  (CCAB Agro S.A.   Luis Eduardo Magalhães<BRASIL>IMPORTADOR) +  (CCAB Agro S.A.   Rondonópolis<BRASIL>IMPORTADOR) +  (CCAB Agro S.A.   São Paulo<BRASIL>IMPORTADOR) +  (CCAB Agro S.A - Barueri<BRASIL>IMPORTADOR) +  (Laoting Yoloo Bio-Technology Co. Ltd.  <CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Beijing Yoloo Bio Technology Corp. Ltd. <CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Macrofértil Indústria e Comércio de Fertilizantes Ltda. - Ponta Grossa<BRASIL>IMPORTADOR) +  (Macrofértil Indústria e Comércio de Fertilizantes Ltda. - Cuiaba<BRASIL>IMPORTADOR) +  (Macrofértil Indústria e Comércio de Fertilizantes Ltda. - Paraguaçu Paulista<BRASIL>IMPORTADOR) +  (Ms. Prism Crop Science Pvt Ltd<ÍNDIA>FORMULADOR) +  (DKBR Trading S.A.  - Londrina<BRASIL>IMPORTADOR) +  (DKBR Trading S.A. - São Paulo/SP<BRASIL>IMPORTADOR) +  (Louis Dreyfus Company Brasil Ltda  Paraguaçu Paulista/SP<BRASIL>IMPORTADOR) +  (Louis Dreyfus Company Brasil S.A. - Aparecida de Goiânia/GO<BRASIL>IMPORTADOR) +  (Louis Dreyfus Company Brasil S.A.  Cuiabá/MT<BRASIL>IMPORTADOR) +  (Louis Dreyfus Company Brasil S.A.  São Paulo/SP<BRASIL>IMPORTADOR) +  (Longping High-Tech Biotecnologia Ltd  São Paulo/SP<BRASIL>IMPORTADOR) +  (Longping High-Tech Biotecnologia Ltd  Paracatu/MG<BRASIL>IMPORTADOR) +  (Longping High-Tech Biotecnologia Ltd. - Cravinhos/SP<BRASIL>IMPORTADOR) +  (Agromol Biotech Co., Ltd<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Agricola Alvorada S.A. - Primavera do Leste/MT (Parque industrial)<BRASIL>IMPORTADOR) +  (Rainbow Defensivos Agrícolas Ltda - Ibipora/PR<BRASIL>IMPORTADOR) +  (Rainbow Defensivos Agrícolas Ltda - Paulinia/SP<BRASIL>IMPORTADOR) +  (Hebei Shuangji Chemical Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
3824,Glifosato IPA 480 Sino-Agri,SL - Concentrado Solúvel,glifosato (glicina substituída) (480 g/L),INOVATIS AGRONEGOCIOS IMPORTAÇÃO E EXPORTAÇÃO LTDA.,Herbicida,Sistêmico,NECTARINA,Panicum cayennense,capim-branco (3); capim-caiana; penacho," (CHDS Agrochemicals S.A.I.C.<PARAGUAI>FORMULADOR) +  (Lanlix Cropscience Co. Ltd.<TAIWAN (ILHA FORMOSA)>FORMULADOR) +  (Sino-Agri Leading (Tianjin) Agrochemical Company Limited.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Tecnomyl S.A. - Villeta<PARAGUAI>FORMULADOR) +  (Shreeji Pesticides Pvt. Ltd. - Gujarat<ÍNDIA>FORMULADOR) +  (Agricultores Federados Argentinos S.C.L.<ARGENTINA>MANIPULADOR) +  (Iharabras S.A. Indústria Químicas - Sorocaba<BRASIL>MANIPULADOR) +  (Prentiss Química Ltda. - Campo Largo/PR<BRASIL>MANIPULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>MANIPULADOR) +  (Green Place Comércio e Distribuição Ltda.<BRASIL>IMPORTADOR) +  (Green Place Comércio e Distribuição Ltda. - Ibiporã/PR<BRASIL>IMPORTADOR) +  (Green Place Comércio e Distribuição Ltda. - Rondonópolis/MT<BRASIL>IMPORTADOR) +  (Novachem Importação e Comércio Ltda<BRASIL>IMPORTADOR) +  (Boasafra Comércio e Representações Ltda.<BRASIL>IMPORTADOR) +  (Boasafra Comércio e Representações Ltda.<BRASIL>IMPORTADOR) +  (Dekalpar Brasil Ltda - Carazinho/RS<BRASIL>IMPORTADOR) +  (Dekalpar Brasil Ltda - Londrina/PR<BRASIL>IMPORTADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
23321,Eddus,EC - Concentrado Emulsionável,S-metolacloro (cloroacetanilida) (517.83 g/L) + fomesafem (éter difenílico) (119.54 g/L),SYNGENTA PROTEÇÃO DE CULTIVOS LTDA.  SÃO PAULO/SP,Herbicida,Seletvo/Pré-Emergente,ALGODÃO,Digitaria insularis,capim amargoso; capim açu; capim flexa," (Syngenta Crop Protection LLC - Omaha Site<ESTADOS UNIDOS>FORMULADOR) +  (Syngenta Proteção de Cultivos Ltda. - Paulínia<BRASIL>FORMULADOR) +  (Adama Brasil S.A.- Londrina/PR<BRASIL>FORMULADOR) +  (Adama Brasil S.A. - Taquari<BRASIL>FORMULADOR) +  (Ouro Fino Química S.A. - Uberaba<BRASIL>FORMULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>FORMULADOR) +  (Syngenta Agro S.A., Gaillon Production<FRANÇA>FORMULADOR) +  (Syngenta S.A. - Cartagena<COLÔMBIA>FORMULADOR) +  (Chemotécnica S/A<ARGENTINA>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,NAO,True
34122,Metraro; Lautus; Aceiro; Durax;,EC - Concentrado Emulsionável,S-metolacloro (cloroacetanilida) (960 g/L),RAINBOW DEFENSIVOS AGRÍCOLAS LTDA.- PORTO ALEGRE /RS,Herbicida,Sistêmico/Seletivo,CANA-DE-AÇÚCAR,Cenchrus echinatus,capim-amoroso; capim-carrapicho; capim-roseta," (Shandong Weifang Rainbow Chemical Co., Ltd. - Unidade Fabril 02<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Adama Brasil S.A.- Londrina/PR<BRASIL>FORMULADOR) +  (Adama Brasil S.A. - Taquari<BRASIL>FORMULADOR) +  (Iharabras S.A. Indústria Químicas - Sorocaba<BRASIL>FORMULADOR) +  (Sumitomo Chemical Brasil Indústria Química S.A. - Maracanaú/CE<BRASIL>FORMULADOR) +  (Fersol Indústria e Comércio S.A. - EM RECUPERACAO JUDICIAL<BRASIL>MANIPULADOR) +  (Ouro Fino Química S.A. - Uberaba<BRASIL>MANIPULADOR) +  (Fersol Indústria e Comércio S.A. - EM RECUPERACAO JUDICIAL<BRASIL>FORMULADOR) +  (Ouro Fino Química S.A. - Uberaba<BRASIL>FORMULADOR) +  (Amaggi Exportação e Importação Ltda - Matriz Cuiaba/MT<BRASIL>IMPORTADOR) +  (Amaggi Exportação e Importação Ltda - Filial Boa Vista/RR <BRASIL>IMPORTADOR) +  (Amaggi Exportação e Importação Ltda - Sorriso/ MT<BRASIL>IMPORTADOR) +  (AMAGGI EXPORTAÇÃO E IMPORTAÇÃO LTDA - Paragominas<BRASIL>IMPORTADOR) +  (Amaggi Exportação e Importação Ltda - Filial Cerejeiras/RO<BRASIL>IMPORTADOR) +  (Amaggi Exportação e Importação Ltda - Filial Cuiaba/MT<BRASIL>IMPORTADOR) +  (Sinon do Brasil Ltda. - Porto Alegre /RS.<BRASIL>IMPORTADOR) +  (Sinon do Brasil Ltda. - Filial Passo Fundo/RS<BRASIL>IMPORTADOR) +  (Sinon do Brasil Ltda. - Filial Sumaré/SP<BRASIL>IMPORTADOR) +  (Sinon do Brasil Ltda. - Filial Mariópolis/PR<BRASIL>IMPORTADOR) +  (Sinon do Brasil Ltda. - Filial Uberaba/MG<BRASIL>IMPORTADOR) +  (Agrofauna Comércio de Insumos Ltda  S.J.do Rio Preto/SP<BRASIL>IMPORTADOR) +  (Agrofauna Comércio de Insumos Ltda  S.J.do Rio Preto/SP<BRASIL>IMPORTADOR) +  (Longping High-Tech Biotecnologia Ltd  São Paulo/SP<BRASIL>IMPORTADOR) +  (Agriconnection Importadora e Exportadora de Insumos Agrícolas - Barueri/SP<BRASIL>IMPORTADOR) +  (Agrilean Inputs S.A. - Barueri/SP<BRASIL>IMPORTADOR) +  (Agrícola Online Trading S.A  Cravinhos/SP<BRASIL>IMPORTADOR) +  (Agrilean Inputs S.A. - Barueri/SP<BRASIL>IMPORTADOR) +  (Agrilean Inputs S.A. - Cuiaba/MT<BRASIL>IMPORTADOR) +  (Agrilean Inputs S.A. - Luis Eduardo Magalhaes/BA<BRASIL>IMPORTADOR) +  (Agriconnection Importadora e Exportadora de Insumos Agrícolas - Barueri/SP<BRASIL>IMPORTADOR) +  (Agriconnection Importadora e Exportadora de Insumos Agrícolas Ltda - Cuiabá/MT<BRASIL>IMPORTADOR) +  (Agriconnection Importadora e Exportadora de Insumos Agrícolas Ltda - Ibiporã-PR<BRASIL>IMPORTADOR) +  (Agriconnection Importadora e Exportadora de Insumos Agrícolas Ltda - Itu/SP<BRASIL>IMPORTADOR) +  (Araguaia S.A  Anápolis/GO<BRASIL>IMPORTADOR) +  (Agroallianz S.A<BRASIL>IMPORTADOR) +  (Agroallianz S.A<BRASIL>IMPORTADOR) +  (Fiagril Ltda.  Cuiabá/MT<BRASIL>IMPORTADOR) +  (Fiagril Ltda.  Lucas do Rio Verde/MT<BRASIL>IMPORTADOR) +  (DKBR Trading S.A.  - Londrina<BRASIL>IMPORTADOR) +  (DKBR Trading S.A.  Cuiaba<BRASIL>IMPORTADOR) +  (DKBR Trading S.A. - São Paulo/SP<BRASIL>IMPORTADOR) +  (Agricola Alvorada S.A. - Primavera do Leste/MT (Parque industrial)<BRASIL>IMPORTADOR) +  (Araguaia S.A  Anápolis/GO<BRASIL>IMPORTADOR) +  (Araguaia S.A. - Cuiabá/MT<BRASIL>IMPORTADOR) +  (Agro Import do Brasil Ltda. - Filial Rondonopolis<BRASIL>IMPORTADOR) +  (Agro Import do Brasil Ltda. - Cuiabá<BRASIL>IMPORTADOR) +  (Somax Agro do Brasil Ltda - Foz do Iguaçu/PR<BRASIL>IMPORTADOR) +  (Somax Agro do Brasil Ltda - Paulínia/SP<BRASIL>IMPORTADOR) +  (Somax Agro do Brasil Ltda - Cuiabá/MT<BRASIL>IMPORTADOR) +  (Agriconnection Importadora e Exportadora de Insumos Agrícolas Ltda Filial - Barueri/SP<BRASIL>IMPORTADOR) +  (Green Place Comércio e Distribuição Ltda.<BRASIL>IMPORTADOR) +  (Green Place Comércio e Distribuição Ltda - Aparecida de Goiânia/GO<BRASIL>IMPORTADOR) +  (Green Place Comércio e Distribuição Ltda. - Ibiporã/PR<BRASIL>IMPORTADOR) +  (Green Place Comércio e Distribuição Ltda. - Rondonópolis/MT<BRASIL>IMPORTADOR) +  (Green Place Comércio e Distribuição Ltda. - Uberaba<BRASIL>IMPORTADOR) +  (Dekalpar Brasil Ltda - Londrina/PR<BRASIL>IMPORTADOR) +  (Sowin Agronegocio Ltda <BRASIL>IMPORTADOR) +  ",Categoria 4  Produto Pouco Tóxico,Produto Muito Perigoso ao Meio Ambiente,NAO,True
40818,Glufosinate-Ammonium 200 SL Yonon; Glufosinato 200 Agroimport; Glufosinato YNN 200 SL Perterra; Loyer SL; Clavengo; Glufosinato Amonio Tide Fortop; Jubaili HerbiForce;,SL - Concentrado Solúvel,Glufosinato - sal de amônio (homoalanina substituída) (200 g/L),YONON BRASIL DEFENSIVOS AGRICOLAS LTDA,Herbicida,,SOJA OGM,Ipomoea grandifolia,campainha (5); corda-de-viola (5); corriola (4)," (Yongnong Biosciences Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>FORMULADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Cuiabá/MT<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comercio de Insumos Agricolas Ltda - Luis Eduardo Magalhães /BA<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comercio de Insumos Agricolas Ltda - Balsas/MA<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Aparecida de Goiânia/GO<BRASIL>IMPORTADOR) +  (DKBR Trading S.A.  - Londrina<BRASIL>IMPORTADOR) +  (Fiagril Ltda.  Lucas do Rio Verde/MT<BRASIL>IMPORTADOR) +  (Prentiss Química Ltda. - Campo Largo/PR<BRASIL>MANIPULADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Cuiabá/MT<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comercio de Insumos Agricolas Ltda - Carazinho/RS<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Barueri/SP<BRASIL>IMPORTADOR) +  (Disam Distribuidora de Insumos Agr. Sul América Ltda.- São Miguel do Iguaçu/PR<BRASIL>IMPORTADOR) +  (Amaggi Exportação e Importação Ltda - Filial Cuiaba/MT<BRASIL>IMPORTADOR) +  (Albaugh Agro Brasil Ltda.- São Paulo<BRASIL>IMPORTADOR) +  (Albaugh Agro Brasil Ltda.- Ibiporã<BRASIL>IMPORTADOR) +  (Albaugh Agro Brasil Ltda.- Hortolandia<BRASIL>IMPORTADOR) +  (Albaugh Agro Brasil Ltda.- Resende<BRASIL>IMPORTADOR) +  (Albaugh Agro Brasil Ltda.- Carazinho<BRASIL>IMPORTADOR) +  (Albaugh Agro Brasil Ltda.- Rondonopolis<BRASIL>IMPORTADOR) +  (Perterra Insumos Agropecuários S.A.  São Paulo/SP<BRASIL>IMPORTADOR) +  (Tecnomyl Brasil Distribuidora de Produtos Agrícolas Ltda - Foz do Iguaçu<BRASIL>IMPORTADOR) +  (Tecnomyl Brasil Distribuidora de Produtos Agricolas - Ibiporã<BRASIL>IMPORTADOR) +  (Tecnomyl Brasil Distribuidora de Produtos Agricolas - Ibiporã/PR<BRASIL>IMPORTADOR) +  (Tecnomyl Brasil Distribuidora de Produtos Agrícolas Ltda - Aparecida de Goiania<BRASIL>IMPORTADOR) +  (Tecnomyl Brasil Distribuidora de Produtos Agrícolas Ltda - Cuiaba<BRASIL>IMPORTADOR) +  (Tecnomyl Brasil Distribuidora de Produtos Agrícolas Ltda - Paulínia/SP<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Uberaba/MG<BRASIL>IMPORTADOR) +  (Agro Import do Brasil Ltda. - Porto Alegre/RS<BRASIL>IMPORTADOR) +  (Agro Import do Brasil Ltda. - Filial Carazinho<BRASIL>IMPORTADOR) +  (Agro Import do Brasil Ltda. - Filial Luft-Carazinho<BRASIL>IMPORTADOR) +  (Agro Import do Brasil Ltda. - Filial Ibiporã<BRASIL>IMPORTADOR) +  (Agro Import do Brasil Ltda. - Filial Barueri<BRASIL>IMPORTADOR) +  (Agro Import do Brasil Ltda. - Filial Rondonopolis<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasil - Sorocaba/SP<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasi- Ibiporã/PR <BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasil - Aparecida de Goiânia/GO<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasi-  Cuiabá/MT<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasil - Paulínia/SP<BRASIL>IMPORTADOR) +  (Amaggi Exportação e Importação Ltda - Filial Cerejeiras/RO<BRASIL>IMPORTADOR) +  (Nutrien Soluções Agrícolas Ltda.  São Paulo/SP<BRASIL>IMPORTADOR) +  (Nutrien Soluções Agrícolas Ltda.  Itapetininga/SP<BRASIL>IMPORTADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Indaiatuba/SP<BRASIL>FORMULADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Filial Indaiatuba/SP<BRASIL>FORMULADOR) +  (Amaggi Exportação e Importação Ltda - Filial Boa Vista/RR <BRASIL>IMPORTADOR) +  (Solus do Brasil Ltda. - Apucarana/PR- Parque Industrial <BRASIL>IMPORTADOR) +  (Solus do Brasil Ltda. - Carazinho<BRASIL>IMPORTADOR) +  (Solus do Brasil Ltda - Nova Mutum<BRASIL>IMPORTADOR) +  (Louis Dreyfus Company Brasil Ltda  Paraguaçu Paulista/SP<BRASIL>IMPORTADOR) +  (Louis Dreyfus Company Brasil S.A. - Aparecida de Goiânia/GO<BRASIL>IMPORTADOR) +  (Louis Dreyfus Company Brasil S.A.  Cuiabá/MT<BRASIL>IMPORTADOR) +  (Prentiss Química Ltda. - Campo Largo/PR<BRASIL>IMPORTADOR) +",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
30423,Glyphosh,SL - Concentrado Solúvel,glifosato (glicina substituída) (480 g/L),SHARDA DO BRASIL COMÉRCIO DE PRODUTOS QUÍMICOS E AGROQUÍMICOS LTDA,Herbicida,Sistêmico/Total,MILHO,Paspalum urvillei,capim-da-roça (1); capim-das-estradas; milhã-grande," (Servatis S.A., Massa Falida da Sociedade Empresaria <BRASIL>FORMULADOR) +  (Jingma Chemicals Co., Ltd. - Zhejiang<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Anhui Guangxin Agrochemical Co., Ltd. - Anhui<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
7316,Glifosato Nortox SL,SL - Concentrado Solúvel,glifosato-sal de isopropilamina (glicina substituída) (480 g/L),NORTOX S.A. - ARAPONGAS,Herbicida,Sistêmico,FEIJÃO,Chamaesyce prostrata,beldroega-pequena; erva-de-santa-luzia (3); quebra-pedra (3)," (Nortox S.A. - Arapongas<BRASIL>FORMULADOR) +  (Nortox S.A. - Rondonópolis<BRASIL>FORMULADOR) +  (Fenasol S.A- Florida<URUGUAI>FORMULADOR) +  (Jiangsu Corechem Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Jiangsu Good Harvest - Weien Agrochemical Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Wasion Crop Science and Technology Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhejiang Xinan Chemical Industrial Group Co., Ltd - Jiande City<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Anhui Guangxin Agrochemical Co., Ltd. - Anhui<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Nantong Jiangshan Agrochemical & Chemical Ltd. Liability Co.<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
11826,Glufo ZS,SL - Concentrado Solúvel,Glufosinato - sal de amônio (homoalanina substituída) (200 g/L),ZHONGSHAN QUÍMICA DO BRASIL - SOROCABA/SP,Herbicida,,MILHO,Euphorbia heterophylla,amendoim-bravo; café-do-diabo; flor-de-poetas," (Zhejiang Zhongshan Chemical Industry Group Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>MANIPULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
20224,Pro-Pic 720 WG,WG - Grânulos Dispersíveis em Água,glifosato-sal de amônio (glicina substituída) (792.5 g/kg),ALLIERBRASIL AGRO LTDA.,Herbicida,,PASTAGENS,Lolium multiflorum,azevém; azevém-anual; azevém-italiano," (Jiangsu Good Harvest - Weien Agrochemical Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>MANIPULADOR) +  (Chemical Solution Pará Ltda <BRASIL>IMPORTADOR) +  (Chemical Solution Para Ltda. - Maceió/AL<BRASIL>IMPORTADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
16123,Xeque Mate WG,WG - Grânulos Dispersíveis em Água,glifosato-sal de amônio (glicina substituída) (792.5 g/kg),IHARABRAS S.A. INDÚSTRIA QUÍMICAS - SOROCABA,Herbicida,Sistêmico,NECTARINA,Ipomoea indivisa,campainha (7); corda-de-viola (8); corriola (6)," (Iharabras S.A. Indústria Químicas - Sorocaba<BRASIL>FORMULADOR) +  (Jiangsu Good Harvest - Weien Agrochemical Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Sichuan Leshan Fuhua Tongda Agro-Chemical Technology Co Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhejiang Xinan Chemical Industrial Group Co., Ltd - Jiande City<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhenjiang Jiangnan Chemicals Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Hubei Trisun Chemicals Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Ouro Fino Química S.A. - Uberaba<BRASIL>FORMULADOR) +  (Monsanto do Brasil Ltda - S. J. dos Campos<BRASIL>FORMULADOR) +  (Tecnomyl S.A. - Villeta<PARAGUAI>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
29723,Leme 960 EC ,EC - Concentrado Emulsionável,S-metolacloro (cloroacetanilida) (960 g/L),CROPCHEM LTDA - PORTO ALEGRE,Herbicida,,GIRASSOL,Amaranthus deflexus,bredo (2); bredo-rasteiro; caruru (1)," (Shandong Zhongnong Minchang Chemical Industry Co., Ltd<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Agromol Biotech Co., Ltd<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Shandong Zhongnong Minchang Chemical Industry Co., Ltd<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Jiangsu Changqing Agrochemical Co., Ltd - Yangzhou<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Jiangsu Corechem Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Xiangshui Zhongshan Bioscience Co. Ltd<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Suzhou Greenlands Chemical Co., Ltd<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Weifang Sino-Agri Union Chemical Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Nantong Jiangshan Agrochemical & Chemical Ltd. Liability Co.<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 4  Produto Pouco Tóxico,Produto Muito Perigoso ao Meio Ambiente,NAO,True
9621,Preciso XK,SL - Concentrado Solúvel,glifosato-sal de potássio (glicina substituída) (662 g/L),ALBAUGH AGRO BRASIL LTDA.- SÃO PAULO,Herbicida,,FEIJÃO,Cynodon dactylon,capim-da-cidade; capim-de-burro (1); grama-bermuda, (Albaugh Agro Brasil Ltda.- Resende<BRASIL>FORMULADOR) +  (Atanor S.C.A  - San Nicolas - Buenos Aires<ARGENTINA>FORMULADOR),Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
22724,Glufos Bestar SL,SL - Concentrado Solúvel,Glufosinato - sal de amônio (homoalanina substituída) (200 g/L),WYNCA DO BRASIL LTDA  SÃO PAULO,Herbicida,,ALGODÃO,Amaranthus deflexus,bredo (2); bredo-rasteiro; caruru (1)," (Zhejiang Xinan Chemical Industrial Group Co., Ltd - Jiande City<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
